"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
26/01/20;"CI42";"Cieza";"La Carrichosa";9,77;15,47;4,55;75,2;97,87;47,98;0,1;117,82;0,81;4,75;280,51;1,13
26/01/20;"CI52";"Calasparra";"Rotas";8,99;14,81;3,59;75,91;97,87;44,43;0,1;121,72;1,1;7,64;310,05;1,26
26/01/20;"CI71";"Calasparra";"Llano de las olivericas";10,06;15,24;6,19;77,67;99,9;49,87;0,1;109,81;1,4;6,39;281,7;1,32
26/01/20;"CR12";"Caravaca";"Barranda";5,61;9,43;0,87;74,9;93,03;53,67;0;118,9;1,58;7,74;219,05;1,14
26/01/20;"CR32";"Cehegin";"El Chaparral";6,72;13,55;1,99;78,55;96,27;47,31;0,1;119,41;0,92;6,57;263,94;1,12
26/01/20;"CR42";"Moratalla";"Venta Ulea";8,02;13,58;4,09;80,01;99,9;54,4;0,2;103,33;1,71;6,58;239,28;1,27
26/01/20;"CR52";"Cehegin";"La Torrecica";8,26;13,79;4,78;70,45;93,03;43,01;0;131,05;0,81;5,25;256,44;1,15
26/01/20;"CR61";"Moratalla";"Casas del Rey";4,22;7,4;2;76,83;99,9;57,3;0,1;;2,06;6,8;;
26/01/20;"JU12";"Jumilla";"Cañada del Judio";8,9;13,3;4,99;76,45;94,6;55,95;0,2;104,31;1,32;8,13;333,17;1,18
26/01/20;"JU42";"Yecla";"Las Moratillas";6,91;10,85;3,38;85,62;99,9;66,23;0,1;115,3;1,6;6,89;305,8;1
26/01/20;"JU52";"Yecla";"Pinillos";7,59;12,06;3,66;77,67;95,85;58,54;0,1;126,1;1,47;7,94;290,46;1,14
26/01/20;"JU62";"Jumilla";"Miraflores";8,1;12,27;4,85;80,69;98,35;61,5;0;108,3;0,84;5,65;324,68;0,95
26/01/20;"JU71";"Jumilla";"Las Encebras";8,62;12,71;4,47;76,53;94,8;55,46;0,2;87,11;1,8;9,6;354,88;1,24
26/01/20;"JU81";"Jumilla";"Roman";9,63;14,01;5,32;69,38;90,97;48,73;0,1;108,37;1,17;7,23;307,98;1,24
26/01/20;"LO11";"Lorca";"Purias";9,46;16,57;4,72;79,16;98,4;46,32;0;138,33;0,94;3,61;111,83;1,31
26/01/20;"LO21";"Lorca";"Pozohiguera";9,6;15,87;5,76;86,63;99,9;49,02;0,2;127,09;1,43;4,52;80,22;1,43
26/01/20;"LO31";"Aguilas";"La Pilica";12,36;17,11;9;77,85;95,1;51;0;131,88;0,96;4,04;293,98;1,34
26/01/20;"LO41";"Lorca";"La Paca";6,9;12,05;2,13;74,82;96,1;52,35;0,1;105,67;1,26;4,84;359,87;1,14
26/01/20;"LO51";"Aguilas";"Tebar";10,83;15,22;8,33;76,46;99,9;47,05;0;132,74;1,57;5,51;42,27;1,49
26/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";9,13;15,94;4,16;74,85;94,75;42,5;0,1;139,72;0,83;3,08;213,77;1,26
26/01/20;"ML12";"Mula";"Yechar";10,54;15,8;6,6;65,33;91,9;40,9;0;;1,73;5,2;;1,68
26/01/20;"ML21";"Mula";"Mula";9,47;15,32;5,1;67,13;90,13;42,47;0;127,5;1,8;7,15;280,26;1,67
26/01/20;"MO12";"Torres de Cotillas";"Pilica";11,22;16,04;7,07;73,22;99,8;49,51;0;147,75;2,8;8,18;275,47;1,85
26/01/20;"MO22";"Molina Segura";"Campotejar";10,99;16,16;6,66;65,94;91,57;40,14;0;129;1,87;7,98;328,88;1,77
26/01/20;"MO31";"Molina Segura";"El Llano";9,34;17,01;3,9;80,94;99,9;43,22;0;120,01;0,77;8,53;344,96;1,19
26/01/20;"MO41";"Abanilla";"La Jaira";10,57;15,75;6,74;69,48;90,42;44,04;0,1;112,16;1,25;6,47;283,12;1,41
26/01/20;"MO51";"Fortuna";"Charco Taray";10,76;16,22;7,11;77,36;99,2;47,64;0,2;127,09;1,39;5,73;297,82;1,43
26/01/20;"MO62";"Ojós";"Loma del Aire";11,62;15,92;7,91;68,75;97,45;45,45;0;115,54;0,78;6,19;304,44;1,17
26/01/20;"MU21";"Beniel";"Los Alamos";10,01;17,93;4,19;79,61;99,1;47,79;0,2;133,77;0,89;6,03;247,98;1,28
26/01/20;"MU31";"Murcia";"La Vereda";11,02;16,61;6,83;75,79;99,9;48,04;0,2;106,84;1,11;5,65;233,4;1,3
26/01/20;"MU52";"Murcia";"Cabezo Plata";12,03;17,38;8,64;71,61;97,23;46,44;0;141,26;1,68;9,33;255,71;1,67
26/01/20;"MU62";"Murcia";"La Alberca";10,87;17,49;5,91;68,21;90,35;36,96;0;141,11;0,72;6,14;224,17;1,28
26/01/20;"TP22";"San Javier";"Santiago de la Ribera";11,48;18,38;7,09;71,16;91,15;36,89;0;142,56;0,97;5,29;284,41;1,5
26/01/20;"TP42";"Torre Pacheco";"Torre Blanca";11,17;17,67;6,18;77,46;95,2;48,35;0;130,01;1,41;7,74;280,68;1,54
26/01/20;"TP52";"San Javier";"El Mirador";11,18;17,37;7,12;70,82;95,18;40,59;0,1;150,75;1,4;7,43;301,45;1,65
26/01/20;"TP73";"Torre Pacheco";"Los Infiernos";10,13;16,53;6,19;75,47;95,02;46,09;0;156,05;1,7;8,23;294,37;1,67
26/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";10,94;17,37;6,53;83,9;99,9;48,48;0;116,02;0,89;6,57;286,65;1,25
27/01/20;"AL31";"Totana";"Lebor";8,55;15,84;3,4;78,11;93,8;47,43;0;147,7;1,71;4,23;254,15;1,62
27/01/20;"AL41";"Alhama";"La Calavera";7,9;15,37;2,1;76,44;90,82;47,15;0;147,74;1,12;4,82;235,52;1,36
27/01/20;"AL52";"Librilla";"Los Palomos";8,49;16,25;2,09;78,72;95;45,64;0;142,52;1,11;3,73;240,17;1,38
27/01/20;"AL62";"Mazarrón";"Cañada Gallego";9,74;14,65;4,95;75,1;87,43;54,06;0;168,21;0,96;5;329,96;1,29
27/01/20;"AL91";"Mazarrón";"Leiva";9,14;15,02;3,42;93,33;99,9;64,1;0;151,26;1,16;5,7;231,35;1,19
27/01/20;"CA12";"Cartagena";"La Palma";10,69;16,16;6,61;72,72;89,08;51,73;0;149,2;1,17;6,08;251,84;1,41
27/01/20;"CA21";"Murcia";"Corvera";10,73;15,18;7,14;68,36;88,2;51,49;0;146,05;1,46;5,72;269,83;1,49
27/01/20;"CA42";"Fuente Alamo";"Balsapintada";9,32;16,4;3,72;91,29;99,9;60,71;0,2;147,38;1,34;3,89;239,67;1,32
27/01/20;"CA52";"Cartagena";"La Aljorra";10,29;15,98;6,05;75,49;95,2;54,69;0;150,73;1,54;5,05;258,21;1,48
27/01/20;"CA73";"Cartagena";"Los Belones";12,35;15,46;8,34;70,56;88,27;53,96;0;142,9;1,13;4,65;246,34;1,37
27/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";8,86;15,52;3,42;80,81;99,9;50,36;0;151,46;0,68;4,02;230,65;1,15
27/01/20;"CI22";"Blanca";"Estación de Blanca";10,74;15,36;5,11;54;75,86;34,06;0;151,71;1,69;5,49;299,1;1,83
27/01/20;"CI32";"Ulea";"Estación Ulea";9,31;15,76;4,1;69,28;89,5;40,86;0;141,3;2,5;6,78;296,28;2,02
27/01/20;"CI42";"Cieza";"La Carrichosa";8,38;16,52;1,17;70,82;97;37,57;0;145,39;0,49;4;255,88;1,06
27/01/20;"CI52";"Calasparra";"Rotas";7,26;16,37;0,35;69,95;90,17;35,71;0;147,61;0,68;5,06;352,49;1,2
27/01/20;"CI71";"Calasparra";"Llano de las olivericas";8,57;15,94;2,05;74,18;99,9;39,9;0;130,31;1;3,54;248,67;1,31
27/01/20;"CR12";"Caravaca";"Barranda";4,75;11,06;-1,98;68,49;87,68;45,18;0;141,91;1,89;7,21;213,56;1,45
27/01/20;"CR32";"Cehegin";"El Chaparral";5,38;14,32;-1,67;76,02;92,95;42,53;0;142,91;0,41;3,43;205,29;0,94
27/01/20;"CR42";"Moratalla";"Venta Ulea";6,88;14,83;0,97;75,51;94,7;43,38;0;141,33;1,17;3,39;185,65;1,35
27/01/20;"CR52";"Cehegin";"La Torrecica";7,76;14,63;2,1;64,43;81,65;41,05;0;143,6;0,52;3,41;218,27;1,06
27/01/20;"CR61";"Moratalla";"Casas del Rey";6;12;1;54,15;82,4;34;0;;1,67;9,2;;
27/01/20;"JU12";"Jumilla";"Cañada del Judio";8,01;15,01;1,47;68,83;88,48;47,14;0;141,48;1,18;7,15;326,6;1,36
27/01/20;"JU42";"Yecla";"Las Moratillas";6,34;11,48;0,66;77,85;95,7;60,31;0;133,85;1,9;7,81;302,03;1,2
27/01/20;"JU52";"Yecla";"Pinillos";7,15;12,63;0,39;70,75;92,95;53,01;0;136,17;1,61;6,96;279,92;1,29
27/01/20;"JU62";"Jumilla";"Miraflores";7,14;13,63;1,86;72,81;91,98;51,58;0;143,08;0,94;4,88;321,89;1,15
27/01/20;"JU71";"Jumilla";"Las Encebras";8,74;14,86;1,51;65,3;88,88;45,35;0;145,63;1,81;8,27;11,94;1,61
27/01/20;"JU81";"Jumilla";"Roman";8,8;14,92;1,7;62,27;87,03;41,02;0;143,86;0,85;4,61;290,1;1,23
27/01/20;"LO11";"Lorca";"Purias";8,2;15,44;3,45;77,89;94,5;49,67;0;146,76;1,2;4,4;123,18;1,38
27/01/20;"LO21";"Lorca";"Pozohiguera";8,2;14,67;3,26;87,71;99,9;52,16;0;144,93;1,82;4,95;93,2;1,49
27/01/20;"LO31";"Aguilas";"La Pilica";11,24;15,94;6,32;75,61;90,1;49,52;0;142,38;0,77;3,87;293,74;1,25
27/01/20;"LO41";"Lorca";"La Paca";6,39;13,41;0,42;69,96;89,2;42,42;0;148,5;1,43;4,51;350,37;1,46
27/01/20;"LO51";"Aguilas";"Tebar";10,35;14,52;6,9;69,21;91,6;47,84;0;154,05;1,49;4,74;102,61;1,52
27/01/20;"LO61";"Puerto Lumbreras";"El Esparragal";7,79;15,28;1,96;76,59;91,48;42,17;0;153,46;0,89;4,33;214,45;1,3
27/01/20;"ML12";"Mula";"Yechar";9,27;16,9;2,2;66,86;89,7;34,7;0;;0,75;3,6;;1,29
27/01/20;"ML21";"Mula";"Mula";8,32;15,31;2,51;66,59;83,45;37,95;0;146,81;1,52;4,96;249,29;1,66
27/01/20;"MO12";"Torres de Cotillas";"Pilica";10,34;15,73;6,2;71,99;88,7;47,77;0;155,37;1,41;3,94;228,49;1,53
27/01/20;"MO22";"Molina Segura";"Campotejar";10,26;16,69;4,78;57,26;78,47;34,62;0;143,8;1,53;7,13;299,81;1,82
27/01/20;"MO31";"Molina Segura";"El Llano";8;17,08;0,89;81,54;99,9;37,88;0;139,83;0,36;3,23;11,21;0,97
27/01/20;"MO41";"Abanilla";"La Jaira";10,01;15,97;4,38;61,79;82,77;33,91;0;139,92;1,31;5,78;255,97;1,62
27/01/20;"MO51";"Fortuna";"Charco Taray";10,55;16,31;6,33;64,51;81;38,43;0;146,83;1,45;4,97;283,57;1,71
27/01/20;"MO62";"Ojós";"Loma del Aire";11,31;15,64;5,93;60,75;80,03;45,63;0;134,13;0,64;3,9;289,62;1,16
27/01/20;"MU21";"Beniel";"Los Alamos";9,7;17,23;2,66;75,64;95;44,17;0;140,91;1,05;4,01;233,2;1,39
27/01/20;"MU31";"Murcia";"La Vereda";9,82;16,64;4,69;79,42;99,5;46,11;0;130,6;0,81;3,29;231,02;1,22
27/01/20;"MU52";"Murcia";"Cabezo Plata";11,78;17,03;7,91;64,7;78,33;46,55;0;147,1;1,48;4,78;241,36;1,71
27/01/20;"MU62";"Murcia";"La Alberca";9,89;17,14;3,82;66,99;86,8;38,47;0;144,01;0,42;2,47;228,85;1,06
27/01/20;"TP22";"San Javier";"Santiago de la Ribera";10,18;17,17;3,47;73,25;88,8;44,18;0;143,25;0,97;4,63;252,43;1,39
27/01/20;"TP42";"Torre Pacheco";"Torre Blanca";10,29;17,66;4,31;79,37;92,5;52,99;0;143,29;1,55;5,29;260,41;1,58
27/01/20;"TP52";"San Javier";"El Mirador";10,23;16,43;5,66;71,69;92,9;45,32;0;156,69;1,19;4,76;271;1,47
27/01/20;"TP73";"Torre Pacheco";"Los Infiernos";9,09;15,63;4,03;76,4;93,3;50,6;0;150,88;1,17;5,49;252,43;1,36
27/01/20;"TP91";"Torre Pacheco";"Torre Pacheco";9,81;16,93;4,64;87,86;99,9;55,74;0;144,94;0,96;4,51;271,44;1,26
28/01/20;"AL31";"Totana";"Lebor";11,46;17,65;6,63;77,39;91,8;58,45;0;134,11;1,48;5,52;242,64;1,5
28/01/20;"AL41";"Alhama";"La Calavera";9,68;17,08;2,61;80,09;91,2;52,51;0;130,24;0,93;3,86;144,28;1,28
28/01/20;"AL52";"Librilla";"Los Palomos";10,72;18,62;3,73;80,03;96,2;51,61;0,2;126,74;1,22;3,82;235,64;1,46
28/01/20;"AL62";"Mazarrón";"Cañada Gallego";10,88;15,65;6,21;81,56;88,07;62,13;0;150,77;0,69;3,63;351,48;1,18
28/01/20;"AL91";"Mazarrón";"Leiva";10,77;16,52;5,66;93,81;99,9;67,14;0,2;138,13;1,1;4,86;229,8;1,21
28/01/20;"CA12";"Cartagena";"La Palma";11,65;17,18;6,15;79,32;90,68;57,02;0,2;134,17;0,98;5;225,4;1,31
28/01/20;"CA21";"Murcia";"Corvera";12,67;17,4;7,1;67,02;77;50,4;0;129,41;1,09;4,03;265,6;1,48
28/01/20;"CA42";"Fuente Alamo";"Balsapintada";11,09;17,89;5,19;89,76;99,9;63,52;0,2;130,13;1,05;3,58;243,93;1,25
28/01/20;"CA52";"Cartagena";"La Aljorra";11,6;17,6;6,55;78,95;94;57,51;0;132,85;1,15;4,19;219,58;1,38
28/01/20;"CA73";"Cartagena";"Los Belones";12,79;15,57;9,25;79,82;90,53;63,27;0;128,13;0,99;5,39;242,23;1,24
28/01/20;"CA91";"Fuente Alamo";"Campillo Abajo";10,96;18,15;5,5;76,34;91,33;47,22;0;134,43;0,38;2,72;227,97;1,09
28/01/20;"CI22";"Blanca";"Estación de Blanca";14,41;19,55;9,13;51,74;62,92;39,22;0;136;1,95;6,74;321,33;2,31
28/01/20;"CI32";"Ulea";"Estación Ulea";13,02;19,89;6,96;64,07;80,1;46,49;0;131,1;3,01;7,98;302,18;2,54
28/01/20;"CI42";"Cieza";"La Carrichosa";11,74;19,61;4,18;69,63;93,05;45,8;0;137,42;0,81;7;286,12;1,37
28/01/20;"CI52";"Calasparra";"Rotas";10,35;19,09;3,09;70,71;87,87;43,96;0;118,92;1,19;7,17;348,2;1,57
28/01/20;"CI71";"Calasparra";"Llano de las olivericas";11,61;19,22;4,44;92,7;99,9;83,85;0;109,76;1,34;8,19;278,52;1,04
28/01/20;"CR12";"Caravaca";"Barranda";8,84;13,48;5,42;68,46;76,05;55,17;0;117,76;2,99;8,76;205,66;1,87
28/01/20;"CR32";"Cehegin";"El Chaparral";10,44;18,7;2,49;70,96;88,9;45,14;0;126,71;1,09;6,76;252,42;1,5
28/01/20;"CR42";"Moratalla";"Venta Ulea";11,32;17,53;5,43;72;84,9;55,45;0;125,9;1,58;4,68;176,42;1,57
28/01/20;"CR52";"Cehegin";"La Torrecica";11,78;18,87;7,03;63,18;75,04;43,01;0;112,27;0,96;6,17;233,94;1,51
28/01/20;"CR61";"Moratalla";"Casas del Rey";8,38;11,6;5,8;75,69;86,8;63,1;0;;2,62;9,4;;
28/01/20;"JU12";"Jumilla";"Cañada del Judio";11,09;17,81;5,35;70,03;86,88;50,79;0;115,98;1,37;8,13;312,44;1,54
28/01/20;"JU42";"Yecla";"Las Moratillas";10,36;14,14;7,27;75,71;83,2;65,59;0;84,63;1,95;7,79;280,79;1,32
28/01/20;"JU52";"Yecla";"Pinillos";10,87;15,49;7,3;68,61;74,8;58,11;0;77,33;1,87;8,43;257,23;1,54
28/01/20;"JU62";"Jumilla";"Miraflores";10,05;16,62;4,66;75,73;88,45;56,84;0;100,93;1,01;6,25;281,49;1,22
28/01/20;"JU71";"Jumilla";"Las Encebras";10,86;17,91;4,6;69,3;87,47;49,25;0;107,14;1,58;9,08;245,44;1,62
28/01/20;"JU81";"Jumilla";"Roman";11,38;18,38;5,23;64,22;81,22;43,64;0;125,14;0,88;6,92;299,59;1,39
28/01/20;"LO11";"Lorca";"Purias";11,05;17,87;4,72;77,22;91,8;58,03;0;137,85;1,28;3,34;134,57;1,45
